player_id,player_name,draft_year,pick_number,college,position,tankathon_position,tankathon_class,college_pos,college_season,class_year,tankathon_age,tankathon_source_rank,measurement_source,college_stats_source,prospect_archetype,size_bucket,height_wo_shoes,weight,wingspan,wingspan_height_diff,position_name,projected_nba_position,model_label,college_mpg,college_ppg,college_rpg,college_apg,college_spg,college_bpg,college_tov,college_usg_pct,college_ast_pct,college_tov_pct,college_stl_pct,college_blk_pct,college_orb_pct,college_drb_pct,college_ts_pct,college_bpm,college_obpm,college_dbpm,college_fg_pct,college_fg2_pct,college_fg3_pct,college_sos,college_fg3a_rate,college_ftr,college_ft_pct,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier3,pred_tier
2026006,Darius Acuff Jr.,2026,6,Arkansas,0.0,PG,Freshman,PG,2025-26,FR,19.6,6,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,small_guard,74.0,186.0,79.0,5.0,PG,PG,best_star_precision,35.1,23.5,3.1,6.4,0.8,0.3,2.2,29.5,32.2,10.0,1.3,0.9,1.6,8.3,0.604,10.1,9.4,0.7,0.484,0.508,0.44,12.32,0.348,0.37,0.809,True,,0.09104018082834064,0.6199736220972778,0.2889861970743815,0.9089598191716592,1.0,ROT+
2026001,Cameron Boozer,2026,1,Duke,3.0,PF,Freshman,PF,2025-26,FR,18.9,1,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,wing,80.25,253.0,85.5,5.25,PF,PF,best_star_precision,33.4,22.5,10.2,4.1,1.4,0.6,2.5,29.9,25.6,12.8,2.5,2.2,12.5,22.1,0.653,18.7,12.7,6.0,0.556,0.615,0.391,12.15,0.264,0.536,0.789,True,,0.044605696686550345,0.6687086459417549,0.2866856573716947,0.9553943033134497,1.0,ROT+
2026008,Brayden Burries,2026,8,Arizona,1.0,SG/PG,Freshman,SG/PG,2025-26,FR,20.8,8,Sporting News 2026 combine measurements,Sports-Reference,offensive_wing,guard,75.75,215.0,78.0,2.25,SG,SG,best_star_precision,29.8,16.1,4.9,2.4,1.5,0.2,1.5,23.2,14.2,10.1,2.8,0.7,2.1,14.5,0.616,11.7,6.0,5.7,0.491,0.562,0.391,13.01,0.418,0.395,0.805,True,,0.09082555951048821,0.6434820346001706,0.2656924058893412,0.9091744404895118,1.0,ROT+
2026015,Aday Mara,2026,15,Michigan,4.0,C,Junior,C,2025-26,JR,21.2,15,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,center,87.0,260.0,90.0,3.0,C,C,best_star_precision,16.2,7.8,4.5,1.4,0.2,1.7,1.2,23.7,17.4,16.3,0.8,13.0,11.6,20.3,0.614,11.5,4.7,6.8,0.61,0.616,0.3,15.1,0.019,0.454,0.585,True,,0.16968822048891752,0.5779753209247742,0.25233645858630827,0.8303117795110825,1.0,ROT+
2026003,AJ Dybantsa,2026,3,BYU,2.0,SF,Freshman,SF,2025-26,FR,19.4,3,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,wing,80.5,217.0,84.25,3.75,SF,SF,best_star_precision,34.8,25.5,6.8,3.7,1.1,0.3,3.1,33.9,22.1,12.7,1.7,1.1,4.7,16.9,0.6,11.7,9.5,2.2,0.51,0.568,0.331,12.27,0.245,0.49,0.774,True,,0.05960930876628867,0.6995275705404389,0.24086312069327245,0.9403906912337113,1.0,ROT+
2026028,Meleek Thomas,2026,28,Arkansas,1.0,SG/PG,Freshman,SG/PG,2025-26,FR,19.9,28,Sporting News 2026 combine measurements,Sports-Reference,offensive_wing,guard,75.0,189.0,78.75,3.75,SG,SG,best_star_precision,30.5,15.6,3.8,2.5,1.5,0.2,1.0,23.6,13.2,6.7,2.8,0.6,3.5,10.8,0.559,7.0,4.8,2.3,0.435,0.448,0.416,12.32,0.422,0.231,0.843,True,,0.10141588728739948,0.6634057130425349,0.2351783996700656,0.8985841127126005,1.0,ROT+
2026009,Mikel Brown Jr.,2026,9,Louisville,0.0,PG,Freshman,PG,2025-26,FR,20.2,9,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,guard,75.5,190.0,79.5,4.0,PG,PG,best_star_precision,29.2,18.2,3.3,4.7,1.2,0.1,3.1,31.4,30.3,16.4,2.4,0.5,0.2,12.1,0.577,6.6,4.9,1.7,0.41,0.504,0.344,10.7,0.586,0.447,0.844,True,,0.16131806118219538,0.6343048811638864,0.20437705765391823,0.8386819388178046,1.0,ROT+
2026024,Ebuka Okorie,2026,24,Stanford,0.0,PG,Freshman,PG,2025-26,FR,19.2,24,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,small_guard,73.25,186.0,79.75,6.5,PG,PG,best_star_precision,35.1,23.2,3.6,3.6,1.6,0.3,1.9,31.0,23.9,8.7,2.7,1.0,2.4,10.3,0.589,10.6,8.4,2.2,0.465,0.526,0.354,8.89,0.354,0.449,0.832,True,,0.13854810899444636,0.6772540738482595,0.1841978171572941,0.8614518910055536,1.0,ROT+
2026017,Hannes Steinbach,2026,17,Washington,3.0,PF,Freshman,PF,2025-26,FR,20.1,17,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,forward_big,82.25,248.0,86.25,4.0,PF,PF,best_star_precision,34.6,18.5,11.8,1.6,1.1,1.2,2.0,23.9,9.1,11.9,1.8,3.9,14.3,25.0,0.636,10.1,7.7,2.4,0.577,0.618,0.34,10.4,0.146,0.436,0.759,True,,0.09039017340938577,0.7331800898038044,0.17642973678680982,0.9096098265906143,1.0,ROT+
2026007,Kingston Flemings,2026,7,Houston,0.0,PG,Freshman,PG,2025-26,FR,19.5,7,Sporting News 2026 combine measurements,Sports-Reference,primary_creator,small_guard,74.5,183.0,75.5,1.0,PG,PG,best_star_precision,31.7,16.1,4.1,5.2,1.5,0.3,1.8,26.0,32.6,11.1,3.0,1.3,1.8,12.9,0.563,12.6,6.6,6.0,0.476,0.503,0.387,11.7,0.227,0.277,0.845,True,,0.1866575180750739,0.6428290689384943,0.17051341298643172,0.8133424819249261,1.0,ROT+
2026002,Darryn Peterson,2026,2,Kansas,1.0,SG/PG,Freshman,SG/PG,2025-26,FR,19.4,2,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,guard,76.5,199.0,81.75,5.25,SG,SG,best_star_precision,29.0,20.2,4.2,1.6,1.4,0.6,1.6,33.5,12.5,8.3,2.9,2.3,2.8,11.8,0.578,14.1,9.3,4.8,0.438,0.487,0.382,14.36,0.463,0.371,0.826,True,,0.10054039275524251,0.7370691441719555,0.16239046307280197,0.8994596072447574,1.0,ROT+
2026018,Chris Cenac Jr.,2026,18,Houston,3.0,PF/C,Freshman,PF/C,2025-26,FR,19.4,18,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,forward_big,82.25,240.0,89.0,6.75,PF,PF,best_star_precision,24.8,9.5,7.9,0.7,0.8,0.5,0.9,19.9,5.5,9.3,1.9,2.6,10.1,26.1,0.546,7.5,3.7,3.8,0.485,0.551,0.333,11.7,0.305,0.197,0.621,True,,0.22473341543400271,0.6130922284408001,0.16217435612519718,0.7752665845659973,1.0,ROT+
2026004,Caleb Wilson,2026,4,North Carolina,2.0,SF/PF,Freshman,SF/PF,2025-26,FR,19.9,4,Sporting News 2026 combine measurements,Sports-Reference,two_way_wing,forward_big,81.25,211.0,84.25,3.0,SF,SF,best_star_precision,31.3,19.8,9.4,2.7,1.5,1.4,2.0,28.7,18.1,11.0,2.8,4.4,10.5,22.2,0.626,14.0,8.7,5.3,0.578,0.61,0.259,10.46,0.092,0.616,0.713,True,,0.08320862593996559,0.7806476839663163,0.13614369009371807,0.9167913740600344,1.0,ROT+
2026019,Jayden Quaintance,2026,19,Kentucky,3.0,PF/C,Sophomore,PF/C,2025-26,SO,18.9,19,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,forward_big,81.0,253.0,89.25,8.25,PF,PF,best_star_precision,27.7,8.8,7.5,1.4,1.0,2.4,1.9,18.5,10.2,18.4,2.1,9.4,11.9,18.5,0.533,6.1,1.5,4.6,0.529,0.597,0.188,12.96,0.168,0.44,0.452,True,,0.3749445653075417,0.49242969333927633,0.13262574135318195,0.6250554346924583,1.0,ROT+
2026010,Nate Ament,2026,10,Tennessee,2.0,SF,Freshman,SF,2025-26,FR,19.5,10,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,forward_big,81.5,211.0,83.5,2.0,SF,SF,best_star_precision,29.7,16.7,6.3,2.3,1.0,0.6,2.3,29.0,14.8,12.6,1.9,2.7,6.7,17.0,0.534,8.4,5.1,3.3,0.399,0.43,0.333,12.7,0.322,0.578,0.79,True,,0.09361524955330236,0.7848254863457287,0.1215592641009689,0.9063847504466975,1.0,ROT+
2026020,Bennett Stirtz,2026,20,Iowa,0.0,PG,Senior,PG,2025-26,SR,22.7,20,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,small_guard,74.5,186.0,78.0,3.5,PG,PG,best_star_precision,38.5,19.5,3.4,5.0,1.7,0.3,1.9,26.4,29.5,10.6,2.9,0.9,1.6,11.2,0.608,10.3,7.5,2.8,0.487,0.57,0.372,10.93,0.422,0.347,0.82,True,,0.12398367818258149,0.7598510909696979,0.1161652308477206,0.8760163218174185,1.0,ROT+
2026005,Keaton Wagler,2026,5,Illinois,1.0,SG/PG,Freshman,SG/PG,2025-26,FR,19.4,5,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,guard,77.0,188.0,78.25,1.25,SG,SG,best_star_precision,33.9,17.9,5.1,4.2,0.9,0.4,1.8,25.2,23.2,10.6,1.7,1.3,6.7,10.0,0.596,12.3,8.8,3.5,0.445,0.489,0.397,12.23,0.482,0.476,0.796,True,,0.27001452975704787,0.6140448180777163,0.11594065216523584,0.7299854702429521,1.0,ROT+
2026023,Christian Anderson,2026,23,Texas Tech,0.0,PG,Sophomore,PG,2025-26,SO,20.2,23,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,small_guard,72.75,180.0,78.25,5.5,PG,PG,best_star_precision,34.4,14.5,3.3,4.7,1.3,0.2,2.1,20.5,24.6,15.3,2.3,0.5,2.0,8.9,0.613,8.4,5.4,2.9,0.455,0.55,0.4,13.86,0.632,0.281,0.804,True,,0.3679100355343782,0.5195436505675602,0.11254631389806156,0.6320899644656218,1.0,ROT+
2026011,Labaron Philon Jr.,2026,11,Alabama,0.0,PG,Sophomore,PG,2025-26,SO,20.6,11,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,small_guard,74.5,176.0,78.25,3.75,PG,PG,best_star_precision,27.6,16.0,3.4,4.4,1.3,0.3,2.1,25.7,28.6,13.7,2.4,0.8,2.8,9.3,0.597,9.9,6.9,3.1,0.482,0.561,0.367,14.57,0.409,0.36,0.788,True,,0.35066616979555576,0.5369554817064885,0.11237834849795574,0.6493338302044442,1.0,ROT+
2026025,Isaiah Evans,2026,25,Duke,2.0,SF,Sophomore,SF,2025-26,SO,20.5,25,Sporting News 2026 combine measurements,Sports-Reference,role_player,guard,77.5,186.0,80.75,3.25,SF,SF,best_star_precision,21.2,11.0,2.2,0.9,0.5,0.4,0.8,24.1,7.7,8.0,1.3,2.2,1.5,9.8,0.599,9.0,6.2,2.8,0.432,0.554,0.38,12.15,0.7,0.238,0.849,True,,0.5397572624234364,0.374827279970232,0.08541545760633171,0.46024273757656375,1.0,ROT+
2026013,Cameron Carr,2026,13,Baylor,1.0,SG,Sophomore,SG,2025-26,SO,21.6,13,Sporting News 2026 combine measurements,Sports-Reference,secondary_creator,guard,76.5,184.0,84.75,8.25,SG,SG,best_star_precision,24.0,13.2,4.1,1.9,0.6,0.9,1.7,25.0,15.0,13.4,1.4,4.1,2.2,17.3,0.615,8.5,6.2,2.3,0.485,0.597,0.367,11.47,0.485,0.377,0.798,True,,0.4621964150845147,0.45549873031325616,0.08230485460222911,0.5378035849154853,1.0,ROT+
2026022,Dailyn Swain,2026,22,Texas,1.0,SG/SF,Junior,SG/SF,2025-26,JR,20.9,22,Sporting News 2026 combine measurements,Sports-Reference,offensive_wing,wing,78.5,211.0,82.0,3.5,SG,SG,best_star_precision,27.3,11.4,5.5,2.6,1.4,0.5,1.7,20.4,17.8,15.7,3.0,2.0,5.4,18.1,0.61,8.2,4.2,3.9,0.526,0.583,0.293,11.22,0.194,0.464,0.815,True,,0.15216035783455162,0.7763224199286372,0.07151722223681126,0.8478396421654484,1.0,ROT+
2026014,Morez Johnson Jr.,2026,14,Michigan,3.0,PF/C,Sophomore,PF/C,2025-26,SO,20.4,14,Sporting News 2026 combine measurements,Sports-Reference,stretch_big,forward_big,81.0,251.0,87.5,6.5,PF,PF,best_star_precision,21.9,10.5,7.0,0.8,0.6,1.1,1.1,19.6,6.5,12.2,1.4,5.0,14.4,20.2,0.667,10.5,5.6,4.8,0.628,0.653,0.343,15.1,0.081,0.566,0.722,True,,0.24655086897771483,0.6884796521487345,0.06496947887355065,0.7534491310222852,1.0,ROT+
2026026,Koa Peat,2026,26,Arizona,3.0,PF,Freshman,PF,2025-26,FR,19.4,26,Sporting News 2026 combine measurements,Sports-Reference,playmaking_forward,wing,79.0,245.0,83.25,4.25,PF,PF,best_star_precision,27.8,14.1,5.6,2.6,0.6,0.7,1.6,24.5,16.7,11.3,1.3,2.5,9.1,12.5,0.557,8.8,4.8,3.9,0.528,0.538,0.35,13.01,0.053,0.427,0.623,True,,0.2697403300997786,0.6705946716473575,0.05966499825286382,0.7302596699002214,1.0,ROT+
2026027,Joshua Jefferson,2026,27,Iowa State,3.0,PF/SF,Senior,PF/SF,2025-26,SR,22.6,27,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,wing,79.75,246.0,82.75,3.0,PF,PF,best_star_precision,23.4,10.5,5.7,2.7,1.4,0.5,1.8,23.9,21.3,15.9,3.5,2.8,7.4,21.8,0.566,10.9,5.0,5.9,0.483,0.542,0.315,10.27,0.258,0.451,0.722,True,,0.27447713940925633,0.6728085181281955,0.05271434246254819,0.7255228605907438,1.0,ROT+
2026021,Allen Graves,2026,21,Santa Clara,3.0,PF,Freshman,PF,2025-26,FR,19.9,21,Sporting News 2026 combine measurements,Sports-Reference,rim_runner,wing,79.75,226.0,84.0,4.25,PF,PF,best_star_precision,22.6,11.8,6.5,1.8,1.9,0.9,0.7,21.9,13.9,6.9,4.9,4.9,13.8,19.8,0.613,13.4,8.7,4.7,0.512,0.56,0.413,6.09,0.325,0.396,0.75,True,,0.1943102885435818,0.7617442585178325,0.04394545293858578,0.8056897114564182,1.0,ROT+
2026012,Yaxel Lendeborg,2026,12,Michigan,3.0,PF,Senior,PF,2025-26,SR,23.7,12,Sporting News 2026 combine measurements,Sports-Reference,playmaking_forward,wing,80.75,241.0,87.25,6.5,PF,PF,best_star_precision,31.3,15.5,9.5,3.2,1.2,1.7,1.7,22.1,18.3,11.9,2.2,5.6,10.4,22.6,0.614,11.7,7.7,4.1,0.517,0.568,0.364,15.1,0.249,0.489,0.792,True,,0.09632711546006811,0.8634063566149042,0.04026652792502777,0.903672884539932,1.0,ROT+
2026016,Karim López,2026,16,New Zealand,2.0,SF,International,SF,2025-26,International,19.2,16,Sporting News 2026 combine measurements,,offensive_wing,wing,80.25,222.0,83.5,3.25,SF,SF,best_star_precision,25.5,11.9,6.1,1.9,1.2,1.0,,19.5,,,,,,,0.58,,,,,,,,,,,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,college_sos,years_in_college",,,,,,UNSCORED_MISSING_DATA
2026029,Henri Veesaar,2026,29,North Carolina,4.0,C,Junior,C,2025-26,JR,22.2,29,,Sports-Reference,dominant_big,center,84.5,227.0,,,C,C,best_star_precision,20.1,9.7,5.1,1.3,0.5,0.9,1.1,20.9,12.4,12.9,1.4,5.0,9.7,18.2,0.658,9.8,5.9,3.9,0.603,0.679,0.383,10.46,0.256,0.404,0.654,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026030,Sergio de Larrea,2026,30,Valencia,0.0,PG/SG,International,PG/SG,2025-26,International,20.5,30,,,combo_guard,wing,79.25,204.0,,,PG,PG,best_star_precision,14.651162790697676,7.0,2.2,2.8,0.5,0.3,,22.2,,,,,,,0.582,,,,,,,,,,,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,college_sos,years_in_college",,,,,,UNSCORED_MISSING_DATA
2026031,Tarris Reed Jr.,2026,31,UConn,4.0,C,Senior,C,2025-26,SR,22.9,31,,Sports-Reference,dominant_big,forward_big,83.0,264.0,,,C,C,best_star_precision,21.5,9.2,6.8,1.0,0.7,1.5,1.6,22.3,9.8,16.7,1.8,7.5,14.1,23.3,0.595,6.7,3.0,3.7,0.591,0.594,0.143,12.02,0.008,0.507,0.582,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026032,Alex Karaban,2026,32,UConn,2.0,SF/PF,Senior,SF/PF,2025-26,SR,23.6,32,,Sports-Reference,offensive_wing,wing,80.0,225.0,,,SF,SF,best_star_precision,32.5,12.5,5.0,2.0,0.7,1.0,1.1,18.2,11.3,9.5,1.3,3.3,6.1,11.9,0.598,8.3,5.3,3.0,0.468,0.58,0.374,12.02,0.545,0.205,0.844,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026033,Zuby Ejiofor,2026,33,St. John's,3.0,PF,Senior,PF,2025-26,SR,22.2,33,,Sports-Reference,dominant_big,wing,80.75,245.0,,,PF,PF,best_star_precision,21.0,10.0,5.4,1.7,0.7,1.4,1.3,21.4,14.7,13.9,1.9,7.0,13.8,14.0,0.614,11.1,6.2,4.9,0.55,0.594,0.277,,0.141,0.704,0.709,False,"wingspan,wingspan_height_diff,college_sos",,,,,,UNSCORED_MISSING_DATA
2026034,Richie Saunders,2026,34,BYU,1.0,SG,Senior,SG,2025-26,SR,24.8,34,,Sports-Reference,offensive_wing,wing,78.25,205.0,,,SG,SG,best_star_precision,23.9,12.1,4.1,1.4,1.0,0.3,1.0,21.9,10.6,9.3,2.5,1.3,6.2,13.0,0.625,8.5,6.0,2.6,0.502,0.612,0.387,12.27,0.49,0.297,0.788,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026035,Jaden Bradley,2026,35,Arizona,0.0,PG,Senior,PG,2025-26,SR,22.8,35,,Sports-Reference,secondary_creator,guard,75.75,205.0,,,PG,PG,best_star_precision,26.3,9.7,2.9,3.3,1.2,0.1,1.6,18.9,20.8,15.4,2.5,0.4,2.0,9.5,0.549,6.3,2.0,4.3,0.452,0.471,0.366,13.01,0.18,0.476,0.789,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026036,Baba Miller,2026,36,Cincinnati,2.0,SF,Senior,SF,2025-26,SR,22.4,36,,Sports-Reference,stretch_big,forward_big,83.75,208.0,,,SF,SF,best_star_precision,27.3,9.8,6.8,2.3,0.8,1.2,1.8,19.2,16.2,17.1,1.6,4.9,6.3,21.9,0.557,5.0,1.8,3.2,0.49,0.59,0.29,9.6,0.332,0.404,0.619,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026037,Ryan Conwell,2026,37,Louisville,1.0,SG,Senior,SG,2025-26,SR,22.0,37,,Sports-Reference,secondary_creator,guard,75.25,215.0,,,SG,SG,best_star_precision,29.3,14.4,3.9,2.4,1.1,0.2,1.7,23.7,15.1,12.3,2.1,0.6,2.1,12.7,0.594,5.4,3.8,1.6,0.434,0.533,0.376,10.7,0.632,0.31,0.836,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026038,Trevon Brazile,2026,38,Arkansas,3.0,PF,Senior,PF,2025-26,SR,23.4,38,,Sports-Reference,stretch_big,forward_big,82.75,226.0,,,PF,PF,best_star_precision,25.3,9.2,6.0,0.9,0.9,1.4,1.2,17.0,6.4,14.2,2.0,6.0,6.9,20.0,0.613,6.5,3.2,3.3,0.528,0.645,0.351,12.32,0.397,0.376,0.662,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
2026039,Jack Kayil,2026,39,Alba Berlin,0.0,PG,International,PG,2025-26,International,20.4,39,,,combo_guard,guard,76.75,189.0,,,PG,PG,best_star_precision,21.217391304347828,12.2,3.0,3.6,1.0,0.2,,28.8,,,,,,,0.536,,,,,,,,,,,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,college_sos,years_in_college",,,,,,UNSCORED_MISSING_DATA
2026040,Ugonna Onyenso,2026,40,Virginia,4.0,C,Senior,C,2025-26,SR,21.7,40,,Sports-Reference,dominant_big,center,84.25,237.0,,,C,C,best_star_precision,15.0,4.3,3.9,0.3,0.4,2.1,0.4,13.1,3.6,11.0,1.5,15.1,10.9,18.1,0.609,8.7,3.1,5.6,0.578,0.62,0.27,,0.122,0.323,0.673,False,"wingspan,wingspan_height_diff,college_sos",,,,,,UNSCORED_MISSING_DATA
